Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1SShxVVBeZBCY7WddnksPz,"2sd9Q3r0Jhqpe3w9WVuG43,4zs2Vybqo9ktD8QORpnHfI",Gypsy Woman (She's Homeless) (La Da Dee La Da Da) - Basement Boy Strip To The Bone Mix,Surprise,"Crystal Waters,The Basement Boys",1991-01-01,451826,0.7386363636363636,spotify:user:aryana.oneill,2022-04-20T21:59:01Z,diva house,0.21900161030595816,0.4490740740740741,5,0.2519614835948644,1,0.029034599564480998,0.0008947095251970889,0.29324894514767935,0.06283905967450272,0.15180467091295116,0.37165029307355735,4
14fIlfcmFPlj4V2IazeJ25,205i7E8fNVfojowcQSfK9m,Take It,Take It,Dom Dolla,2018-07-27,234440,0.6818181818181818,spotify:user:aryana.oneill,2022-04-20T22:02:49Z,"australian house,deep groove house,house",0.8099838969404187,0.6049382716049383,0,0.6374821683309557,1,0.029034599564480998,0.03055424763878388,0.27004219409282704,0.10488245931283904,0.21019108280254775,0.39684636341121116,4
1gRQxbfL4ULWyTosgXSbWT,1VJ0briNOlXRtJUAzoUJdt,You Little Beauty,You Little Beauty,FISHER,2019-05-10,206587,0.7272727272727273,spotify:user:aryana.oneill,2022-04-20T22:04:08Z,"australian house,house",0.9307568438003222,0.927469135802469,6,0.6728483119353306,0,0.16138398257924025,0.0027141175198245816,0.47679324894514774,0.3331826401446655,0.9341825902335457,0.404722199290019,4
303ccTay2FiDTZ9fZ2AdBt,"2w7IutHv5g4e8LumrwtjWR,2XOvFG8pp1XAV1V6ZJABim,24JRvbKfTcF2x7c2kCCJrW,41vv2Tj1knysv6MuFUmdwi",Music Sounds Better With You,Music Sounds Better With You,"Stardust,Benjamin Diamond,Alan Braxe,Thomas Bangalter",1998-07-20,403293,0.7954545454545454,spotify:user:aryana.oneill,2022-04-20T22:06:16Z,"filter house,electrofox",0.6231884057971014,0.5709876543209876,1,0.5831550166428912,1,0.7507863537382048,0.0012146703081588345,0.15822784810126583,0.4111663652802893,0.3460721868365181,0.4062659952117561,4
46nw6YdpJkEyclznx4VU7o,0PBXAVipMP5B7A554hJX0R,Plasma,Planet Piano,DR. GABBA,2022-03-11,251904,0.625,spotify:user:aryana.oneill,2023-07-12T21:18:08Z,rally house,0.745571658615137,0.6157407407407407,3,0.463623395149786,1,0.09170094362448586,0.018157243132885973,0.9345991561181435,0.12974683544303797,0.535031847133758,0.42129943036407175,4
44CZRkOxv7UItaAUmh8PgN,00dwwnz3V4kRfu3UFYpJLz,Doses & Mimosas,Year of the Caprese,Cherub,2014,323253,0.7954545454545454,spotify:user:aryana.oneill,2022-04-20T22:08:20Z,,0.6876006441223833,0.47067901234567905,5,0.5657394198763671,1,0.18461166223082504,0.1345710187787463,0.0001687763713080169,0.0189873417721519,0.326963906581741,0.3264261537191448,4
6ho0GyrWZN3mhi9zVRW7xi,1VJ0briNOlXRtJUAzoUJdt,Losing It,Losing It,FISHER,2018-07-13,248035,0.8068181818181818,spotify:user:aryana.oneill,2022-04-20T22:08:34Z,"australian house,house",0.6634460547504026,0.9475308641975309,2,0.6542439372325249,1,0.07742559883861602,0.002111977300966683,0.7415611814345991,0.08962477396021701,0.6422505307855626,0.4131098819450178,4
1Up1XBkxqdtu2BMP8iJr48,6h6jp2XsW3RvXdQs7Pfu4m,Pyramid,Alchemy,ALYSS,2017-03-12,233684,0.0,spotify:user:aryana.oneill,2022-04-20T22:11:08Z,uk alternative pop,0.4927536231884059,0.6296296296296297,3,0.42035187826913933,1,0.6007742559883862,0.052750789039820126,0.0,0.08917269439421338,0.3991507430997877,0.3229505489969454,4
20on25jryn53hWghthWWW3,"4pnp4w9g30yLfVIAFnZMRd,1c70yCa8sRgIiQxl3HOEFo",Do It To It,Do It To It,"ACRAZE,Cherish",2021-08-20,157890,0.8863636363636364,spotify:user:aryana.oneill,2022-04-20T22:09:30Z,"pop dance,tech house,atl hip hop,girl group,hip pop,r&b,southern hip hop,urban contemporary",0.8148148148148149,0.7037037037037038,11,0.5105206847360912,0,0.1521896927171546,0.024650912159784873,0.05717299578059072,0.05888336347197107,0.6358811040339702,0.41248245686452584,4
2SSFvQBwsxeazzo7z5l9gD,"77AiFEVeAVj2ORpC85QVJs,5Igpc9iLZ3YGtKeYfSrrOE,2vVNxGBvKRQMWwI5c8KmYh,6KZDXtSj0SzGOV705nNeh3",Delirious (Boneless) (feat. Kid Ink),Neon Future I,"Steve Aoki,Chris Lake,Tujamo,Kid Ink",2014-09-29,223413,0.6590909090909091,spotify:user:aryana.oneill,2022-04-20T22:11:49Z,"edm,electro house,pop dance,bass house,house,melbourne bounce,progressive house,tech house,uk dance,dutch house,progressive electro house,pop rap,rap,southern hip hop,trap",0.5764895330112721,0.867283950617284,8,0.7376961483594864,0,0.07452213888216792,0.022997978225665155,0.0,0.2416365280289331,0.9416135881104034,0.4378849170312887,4
